name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description	headbox
LK9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
LK10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
LK11	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
LK12	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
LK13	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
LK14	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
LK15	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	3
RF1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
RF2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
RF3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
RF4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
RF5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
RF6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
RF7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
RF8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
RF9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
RF10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
RF11	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
RF12	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	3
RE1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
RE2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	3
RE3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RE4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RE5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RE6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RE7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RE8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RE9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	4
RE10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	4
RN1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RN2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RN3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RN4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RN5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RN6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RN7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RN8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RN9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	4
RN10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	4
RX1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RX2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RX3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RX4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RX5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RX6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RX7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RX8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RX9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RX10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RX11	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RX12	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	4
RX13	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
RX14	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	4
RX15	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	4
ECG	ECG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	4
